Name,Form of creative work,Wikidata QID,IMSLP ID,VIAF ID,composer,arranger,composer QID,arranger QID
"Keyboard Sonata in B-flat major, K.393",sonata,,"Keyboard Sonata in B-flat major, K.393 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.392",sonata,Q67199989,"Keyboard Sonata in B-flat major, K.392 (Scarlatti, Domenico)",294349195,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.391",sonata,,"Keyboard Sonata in G major, K.391 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.390",sonata,Q74594943,"Keyboard Sonata in G major, K.390 (Scarlatti, Domenico)",293854899,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.389",sonata,,"Keyboard Sonata in D major, K.389 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.388",sonata,,"Keyboard Sonata in D major, K.388 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.385",sonata,,"Keyboard Sonata in C major, K.385 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.384",sonata,Q74594787,"Keyboard Sonata in C major, K.384 (Scarlatti, Domenico)",293910801,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.383",sonata,,"Keyboard Sonata in A minor, K.383 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.382",sonata,,"Keyboard Sonata in A minor, K.382 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.379",sonata,Q74594924,"Keyboard Sonata in F major, K.379 (Scarlatti, Domenico)",292890275,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B minor, K.376",sonata,Q67199985,"Keyboard Sonata in B minor, K.376 (Scarlatti, Domenico)",176872741,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.375",sonata,,"Keyboard Sonata in G major, K.375 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.374",sonata,,"Keyboard Sonata in G major, K.374 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.373",sonata,,"Keyboard Sonata in G minor, K.373 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E-flat major, K.371",sonata,,"Keyboard Sonata in E-flat major, K.371 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E-flat major, K.370",sonata,,"Keyboard Sonata in E-flat major, K.370 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.363",sonata,,"Keyboard Sonata in C minor, K.363 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.362",sonata,,"Keyboard Sonata in C minor, K.362 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.361",sonata,,"Keyboard Sonata in B-flat major, K.361 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.360",sonata,,"Keyboard Sonata in B-flat major, K.360 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.359",sonata,,"Keyboard Sonata in D major, K.359 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.358",sonata,Q67199980,"Keyboard Sonata in D major, K.358 (Scarlatti, Domenico)",294644725,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.357",sonata,,"Keyboard Sonata in C major, K.357 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.356",sonata,,"Keyboard Sonata in C major, K.356 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.355",sonata,Q74594758,"Keyboard Sonata in F major, K.355 (Scarlatti, Domenico)",293944540,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.354",sonata,,"Keyboard Sonata in F major, K.354 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.353",sonata,,"Keyboard Sonata in D major, K.353 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.352",sonata,,"Keyboard Sonata in D major, K.352 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.351",sonata,Q74594741,"Keyboard Sonata in B-flat major, K.351 (Scarlatti, Domenico)",294774634,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.350",sonata,,"Keyboard Sonata in F major, K.350 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.349",sonata,,"Keyboard Sonata in F major, K.349 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.346",sonata,,"Keyboard Sonata in D major, K.346 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.345",sonata,,"Keyboard Sonata in D major, K.345 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.344",sonata,,"Keyboard Sonata in A major, K.344 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.342",sonata,,"Keyboard Sonata in A major, K.342 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.341",sonata,,"Keyboard Sonata in A minor, K.341 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.340",sonata,,"Keyboard Sonata in C major, K.340 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.339",sonata,,"Keyboard Sonata in C major, K.339 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.338",sonata,,"Keyboard Sonata in G major, K.338 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.337",sonata,Q74594936,"Keyboard Sonata in G major, K.337 (Scarlatti, Domenico)",294208483,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.336",sonata,,"Keyboard Sonata in D major, K.336 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.335",sonata,,"Keyboard Sonata in D major, K.335 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.334",sonata,,"Keyboard Sonata in B-flat major, K.334 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.333",sonata,Q67199979,"Keyboard Sonata in D major, K.333 (Scarlatti, Domenico)",292538440,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.332",sonata,Q67199978,"Keyboard Sonata in B-flat major, K.332 (Scarlatti, Domenico)",293963544,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.331",sonata,Q67199977,"Keyboard Sonata in B-flat major, K.331 (Scarlatti, Domenico)",294807077,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.330",sonata,,"Keyboard Sonata in C major, K.330 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.329",sonata,,"Keyboard Sonata in C major, K.329 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.328",sonata,,"Keyboard Sonata in G major, K.328 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.325",sonata,,"Keyboard Sonata in G major, K.325 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.324",sonata,,"Keyboard Sonata in G major, K.324 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.323",sonata,,"Keyboard Sonata in A major, K.323 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.322",sonata,Q67199976,"Keyboard Sonata in A major, K.322 (Scarlatti, Domenico)",177002440,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.321",sonata,,"Keyboard Sonata in A major, K.321 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.320",sonata,,"Keyboard Sonata in A major, K.320 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F-sharp major, K.319",sonata,Q67199974,"Keyboard Sonata in F-sharp major, K.319 (Scarlatti, Domenico)",178827069,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F-sharp major, K.318",sonata,Q67199973,"Keyboard Sonata in F-sharp major, K.318 (Scarlatti, Domenico)",294581946,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.317",sonata,Q67199972,"Keyboard Sonata in F major, K.317 (Scarlatti, Domenico)",292838569,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.316",sonata,Q67199971,"Keyboard Sonata in F major, K.316 (Scarlatti, Domenico)",294618827,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.314",sonata,Q77262865,"Keyboard Sonata in G major, K.314 (Scarlatti, Domenico)",294348560,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.312",sonata,,"Keyboard Sonata in D major, K.312 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.311",sonata,,"Keyboard Sonata in B-flat major, K.311 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.310",sonata,,"Keyboard Sonata in B-flat major, K.310 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.309",sonata,Q74594885,"Keyboard Sonata in C major, K.309 (Scarlatti, Domenico)",294793167,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.308",sonata,Q74594748,"Keyboard Sonata in C major, K.308 (Scarlatti, Domenico)",292949142,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E-flat major, K.307",sonata,Q75736898,"Keyboard Sonata in E-flat major, K.307 (Scarlatti, Domenico)",294123653,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E-flat major, K.306",sonata,Q67199969,"Keyboard Sonata in E-flat major, K.306 (Scarlatti, Domenico)",294089453,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.305",sonata,Q77263104,"Keyboard Sonata in G major, K.305 (Scarlatti, Domenico)",294620763,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.304",sonata,Q77263014,"Keyboard Sonata in G major, K.304 (Scarlatti, Domenico)",294142226,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.303",sonata,Q77262765,"Keyboard Sonata in C minor, K.303 (Scarlatti, Domenico)",180094058,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.302",sonata,Q75736795,"Keyboard Sonata in C minor, K.302 (Scarlatti, Domenico)",294771170,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.301",sonata,Q74594857,"Keyboard Sonata in A major, K.301 (Scarlatti, Domenico)",294375049,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.300",sonata,,"Keyboard Sonata in A major, K.300 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.297",sonata,,"Keyboard Sonata in F major, K.297 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.296",sonata,,"Keyboard Sonata in F major, K.296 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.295",sonata,,"Keyboard Sonata in D minor, K.295 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.294",sonata,,"Keyboard Sonata in D minor, K.294 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B minor, K.293",sonata,,"Keyboard Sonata in B minor, K.293 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E minor, K.292",sonata,,"Keyboard Sonata in E minor, K.292 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E minor, K.291",sonata,Q77263063,"Keyboard Sonata in E minor, K.291 (Scarlatti, Domenico)",293481451,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.290",sonata,,"Keyboard Sonata in G major, K.290 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.289",sonata,,"Keyboard Sonata in G major, K.289 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.288",sonata,,"Keyboard Sonata in D major, K.288 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.287",sonata,,"Keyboard Sonata in D major, K.287 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.286",sonata,,"Keyboard Sonata in A major, K.286 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.285",sonata,,"Keyboard Sonata in A major, K.285 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.284",sonata,Q67199967,"Keyboard Sonata in G major, K.284 (Scarlatti, Domenico)",186161447,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.282",sonata,,"Keyboard Sonata in D major, K.282 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.281",sonata,Q77262823,"Keyboard Sonata in D major, K.281 (Scarlatti, Domenico)",293340619,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.280",sonata,Q77262956,"Keyboard Sonata in A major, K.280 (Scarlatti, Domenico)",293921710,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.279",sonata,Q77262889,"Keyboard Sonata in A major, K.279 (Scarlatti, Domenico)",294432188,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.277",sonata,,"Keyboard Sonata in D major, K.277 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.276",sonata,Q67199966,"Keyboard Sonata in F major, K.276 (Scarlatti, Domenico)",293665106,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.274",sonata,Q67199965,"Keyboard Sonata in F major, K.274 (Scarlatti, Domenico)",293469835,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.273",sonata,,"Keyboard Sonata in B-flat major, K.273 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.272",sonata,,"Keyboard Sonata in B-flat major, K.272 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.271",sonata,Q77262702,"Keyboard Sonata in C major, K.271 (Scarlatti, Domenico)",293046427,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.270",sonata,Q77262745,"Keyboard Sonata in C major, K.270 (Scarlatti, Domenico)",294432135,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.269",sonata,Q77262783,"Keyboard Sonata in A major, K.269 (Scarlatti, Domenico)",293022771,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.268",sonata,Q74594788,"Keyboard Sonata in A major, K.268 (Scarlatti, Domenico)",294102868,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.267",sonata,,"Keyboard Sonata in B-flat major, K.267 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.266",sonata,,"Keyboard Sonata in B-flat major, K.266 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E major, K.264",sonata,,"Keyboard Sonata in E major, K.264 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E minor, K.263",sonata,,"Keyboard Sonata in E minor, K.263 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B major, K.262",sonata,,"Keyboard Sonata in B major, K.262 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.258",sonata,Q67322085,"Keyboard Sonata in D major, K.258 (Scarlatti, Domenico)",292655202,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.256",sonata,,"Keyboard Sonata in F major, K.256 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.255",sonata,,"Keyboard Sonata in C major, K.255 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.254",sonata,,"Keyboard Sonata in C minor, K.254 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E-flat major, K.253",sonata,,"Keyboard Sonata in E-flat major, K.253 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E-flat major, K.252",sonata,,"Keyboard Sonata in E-flat major, K.252 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.251",sonata,,"Keyboard Sonata in C major, K.251 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.250",sonata,Q74594959,"Keyboard Sonata in C major, K.250 (Scarlatti, Domenico)",292405108,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.249",sonata,Q74594940,"Keyboard Sonata in B-flat major, K.249 (Scarlatti, Domenico)",292892024,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.248",sonata,Q75736851,"Keyboard Sonata in B-flat major, K.248 (Scarlatti, Domenico)",293262526,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B major, K.245",sonata,,"Keyboard Sonata in B major, K.245 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.243",sonata,,"Keyboard Sonata in C major, K.243 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.242",sonata,,"Keyboard Sonata in C major, K.242 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.240",sonata,Q67322080,"Keyboard Sonata in G major, K.240 (Scarlatti, Domenico)",293752467,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F minor, K.239",sonata,Q67199962,"Keyboard Sonata in F minor, K.239 (Scarlatti, Domenico)",183693067,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F minor, K.238",sonata,Q67322079,"Keyboard Sonata in F minor, K.238 (Scarlatti, Domenico)",294050058,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.237",sonata,,"Keyboard Sonata in D major, K.237 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.236",sonata,,"Keyboard Sonata in D major, K.236 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.235",sonata,,"Keyboard Sonata in G major, K.235 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.234",sonata,,"Keyboard Sonata in G minor, K.234 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E minor, K.232",sonata,,"Keyboard Sonata in E minor, K.232 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.231",sonata,,"Keyboard Sonata in C major, K.231 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.230",sonata,,"Keyboard Sonata in C minor, K.230 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.228",sonata,,"Keyboard Sonata in B-flat major, K.228 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B minor, K.227",sonata,,"Keyboard Sonata in B minor, K.227 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.226",sonata,,"Keyboard Sonata in C minor, K.226 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.225",sonata,Q74594895,"Keyboard Sonata in C major, K.225 (Scarlatti, Domenico)",292900716,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.222",sonata,Q67199961,"Keyboard Sonata in A major, K.222 (Scarlatti, Domenico)",294070005,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.221",sonata,Q74594930,"Keyboard Sonata in A major, K.221 (Scarlatti, Domenico)",293587521,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.220",sonata,Q74594903,"Keyboard Sonata in A major, K.220 (Scarlatti, Domenico)",293909428,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.219",sonata,Q74594917,"Keyboard Sonata in A major, K.219 (Scarlatti, Domenico)",292782013,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.217",sonata,Q74594837,"Keyboard Sonata in A minor, K.217 (Scarlatti, Domenico)",292704168,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.214",sonata,Q74594853,"Keyboard Sonata in D major, K.214 (Scarlatti, Domenico)",292560868,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.213",sonata,Q67199958,"Keyboard Sonata in D minor, K.213 (Scarlatti, Domenico)",292545897,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.210",sonata,Q74594817,"Keyboard Sonata in G major, K.210 (Scarlatti, Domenico)",294060915,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.209",sonata,Q6132113,"Keyboard Sonata in A major, K.209 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.208",sonata,Q67199955,"Keyboard Sonata in A major, K.208 (Scarlatti, Domenico)",179353724,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E major, K.207",sonata,Q74594776,"Keyboard Sonata in E major, K.207 (Scarlatti, Domenico)",294454456,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.205",sonata,Q77262684,"Keyboard Sonata in F major, K.205 (Scarlatti, Domenico)",292475892,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F minor, K.204b",sonata,,"Keyboard Sonata in F minor, K.204b (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F minor, K.204a",sonata,,"Keyboard Sonata in F minor, K.204a (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E minor, K.203",sonata,Q74594911,"Keyboard Sonata in E minor, K.203 (Scarlatti, Domenico)",292992408,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.200",sonata,Q74594863,"Keyboard Sonata in C major, K.200 (Scarlatti, Domenico)",294536712,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.199",sonata,Q74594867,"Keyboard Sonata in C major, K.199 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E minor, K.198",sonata,Q77263039,"Keyboard Sonata in E minor, K.198 (Scarlatti, Domenico)",180085858,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B minor, K.197",sonata,,"Keyboard Sonata in B minor, K.197 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G minor, K.196",sonata,,"Keyboard Sonata in G minor, K.196 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.195",sonata,,"Keyboard Sonata in F major, K.195 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.194",sonata,,"Keyboard Sonata in F major, K.194 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E-flat major, K.193",sonata,Q67199952,"Keyboard Sonata in E-flat major, K.193 (Scarlatti, Domenico)",292852385,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D minor, K.191",sonata,Q74594870,"Keyboard Sonata in D minor, K.191 (Scarlatti, Domenico)",184935176,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in B-flat major, K.189",sonata,,"Keyboard Sonata in B-flat major, K.189 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.188",sonata,,"Keyboard Sonata in A minor, K.188 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F minor, K.187",sonata,,"Keyboard Sonata in F minor, K.187 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F minor, K.186",sonata,,"Keyboard Sonata in F minor, K.186 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F minor, K.185",sonata,,"Keyboard Sonata in F minor, K.185 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F minor, K.184",sonata,,"Keyboard Sonata in F minor, K.184 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A major, K.181",sonata,Q75736918,"Keyboard Sonata in A major, K.181 (Scarlatti, Domenico)",294082334,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.177",sonata,Q67199947,"Keyboard Sonata in D major, K.177 (Scarlatti, Domenico)",292655452,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in A minor, K.175",sonata,Q67199945,"Keyboard Sonata in A minor, K.175 (Scarlatti, Domenico)",176003331,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C minor, K.174",sonata,,"Keyboard Sonata in C minor, K.174 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.171",sonata,,"Keyboard Sonata in G major, K.171 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.170",sonata,Q74594873,"Keyboard Sonata in C major, K.170 (Scarlatti, Domenico)",293265118,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in G major, K.169",sonata,Q77262802,"Keyboard Sonata in G major, K.169 (Scarlatti, Domenico)",293337912,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.168",sonata,Q74594948,"Keyboard Sonata in F major, K.168 (Scarlatti, Domenico)",292909389,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in F major, K.167",sonata,,"Keyboard Sonata in F major, K.167 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.166",sonata,,"Keyboard Sonata in C major, K.166 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in C major, K.165",sonata,,"Keyboard Sonata in C major, K.165 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in D major, K.164",sonata,,"Keyboard Sonata in D major, K.164 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E major, K.163",sonata,,"Keyboard Sonata in E major, K.163 (Scarlatti, Domenico)",,Domenico Scarlatti,,Q167837,
"Keyboard Sonata in E major, K.162",sonata,Q75736777,"Keyboard Sonata in E major, K.162 (Scarlatti, Domenico)",177269750,Domenico Scarlatti,,Q167837,
